[GIN] 2024/11/18 - 12:49:27 | 200 |    6.510358ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:27 | 404 |     992.286µs |    36.72.61.205 | DELETE   "/layers/973"
[GIN] 2024/11/18 - 12:49:28 | 204 |      14.926µs |    36.72.61.205 | OPTIONS  "/layers/974"
[GIN] 2024/11/18 - 12:49:28 | 200 |   30.318617ms |    36.72.61.205 | DELETE   "/layers/974"
[GIN] 2024/11/18 - 12:49:28 | 200 |    1.399835ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:28 | 204 |       7.312µs |    36.72.61.205 | OPTIONS  "/layers/975"
[GIN] 2024/11/18 - 12:49:29 | 200 |   40.019265ms |    36.72.61.205 | DELETE   "/layers/975"
[GIN] 2024/11/18 - 12:49:29 | 200 |    6.465152ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:29 | 204 |      14.386µs |    36.72.61.205 | OPTIONS  "/layers/976"
[GIN] 2024/11/18 - 12:49:29 | 200 |   41.202811ms |    36.72.61.205 | DELETE   "/layers/976"
[GIN] 2024/11/18 - 12:49:29 | 200 |   10.450858ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:32 | 204 |      15.397µs |    36.72.61.205 | OPTIONS  "/layers/977"
[GIN] 2024/11/18 - 12:49:32 | 200 |   45.141567ms |    36.72.61.205 | DELETE   "/layers/977"
[GIN] 2024/11/18 - 12:49:32 | 200 |    9.297264ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:33 | 204 |      14.581µs |    36.72.61.205 | OPTIONS  "/layers/911"
[GIN] 2024/11/18 - 12:49:33 | 200 |   34.984772ms |    36.72.61.205 | DELETE   "/layers/911"
[GIN] 2024/11/18 - 12:49:33 | 200 |    6.026742ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:36 | 204 |       24.38µs |    36.72.61.205 | OPTIONS  "/layers/978"
[GIN] 2024/11/18 - 12:49:36 | 200 |   41.728617ms |    36.72.61.205 | DELETE   "/layers/978"
[GIN] 2024/11/18 - 12:49:36 | 200 |    6.127137ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:39 | 204 |      15.525µs |    36.72.61.205 | OPTIONS  "/layers/979"
[GIN] 2024/11/18 - 12:49:39 | 200 |  167.297443ms |    36.72.61.205 | DELETE   "/layers/979"
[GIN] 2024/11/18 - 12:49:39 | 200 |    1.485274ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:44 | 200 |   48.523098ms |    36.72.61.205 | DELETE   "/layers/804"
[GIN] 2024/11/18 - 12:49:44 | 200 |   10.862335ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:44 | 200 |   53.222369ms |    36.72.61.205 | DELETE   "/layers/805"
[GIN] 2024/11/18 - 12:49:45 | 404 |     983.554µs |    36.72.61.205 | DELETE   "/layers/805"
[GIN] 2024/11/18 - 12:49:45 | 200 |    6.007294ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:45 | 404 |    3.717494ms |    36.72.61.205 | DELETE   "/layers/805"
[GIN] 2024/11/18 - 12:49:45 | 404 |    3.777336ms |    36.72.61.205 | DELETE   "/layers/805"
[GIN] 2024/11/18 - 12:49:45 | 200 |   48.716263ms |    36.72.61.205 | DELETE   "/layers/806"
[GIN] 2024/11/18 - 12:49:45 | 404 |    4.240825ms |    36.72.61.205 | DELETE   "/layers/806"
[GIN] 2024/11/18 - 12:49:45 | 200 |     6.13146ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:45 | 404 |    3.360351ms |    36.72.61.205 | DELETE   "/layers/806"
[GIN] 2024/11/18 - 12:49:45 | 404 |    4.005343ms |    36.72.61.205 | DELETE   "/layers/806"
[GIN] 2024/11/18 - 12:49:46 | 200 |   59.009599ms |    36.72.61.205 | DELETE   "/layers/807"
[GIN] 2024/11/18 - 12:49:46 | 200 |    6.255181ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:47 | 200 |   52.458537ms |    36.72.61.205 | DELETE   "/layers/808"
[GIN] 2024/11/18 - 12:49:47 | 200 |    7.824094ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:47 | 200 |  111.037149ms |    36.72.61.205 | DELETE   "/layers/809"
[GIN] 2024/11/18 - 12:49:48 | 404 |    3.752547ms |    36.72.61.205 | DELETE   "/layers/809"
[GIN] 2024/11/18 - 12:49:48 | 200 |    5.710751ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:48 | 200 |   57.898859ms |    36.72.61.205 | DELETE   "/layers/810"
[GIN] 2024/11/18 - 12:49:48 | 200 |    5.756113ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:49 | 200 |   87.773003ms |    36.72.61.205 | DELETE   "/layers/811"
[GIN] 2024/11/18 - 12:49:49 | 200 |    6.021009ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:50 | 200 |  104.330773ms |    36.72.61.205 | DELETE   "/layers/812"
[GIN] 2024/11/18 - 12:49:50 | 200 |    4.300755ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:51 | 200 |  432.355062ms |    36.72.61.205 | DELETE   "/layers/813"
[GIN] 2024/11/18 - 12:49:51 | 404 |     873.838µs |    36.72.61.205 | DELETE   "/layers/813"
[GIN] 2024/11/18 - 12:49:51 | 200 |     1.55301ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:51 | 404 |    2.331736ms |    36.72.61.205 | DELETE   "/layers/813"
[GIN] 2024/11/18 - 12:49:53 | 200 |  758.069473ms |    36.72.61.205 | DELETE   "/layers/814"
[GIN] 2024/11/18 - 12:49:53 | 404 |  133.353535ms |    36.72.61.205 | DELETE   "/layers/814"
[GIN] 2024/11/18 - 12:49:53 | 200 |    8.853079ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:53 | 200 |   47.461325ms |    36.72.61.205 | DELETE   "/layers/815"
[GIN] 2024/11/18 - 12:49:53 | 200 |    5.212283ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:55 | 200 |  1.244040507s |    36.72.61.205 | DELETE   "/layers/816"
[GIN] 2024/11/18 - 12:49:55 | 404 |  564.341269ms |    36.72.61.205 | DELETE   "/layers/816"
[GIN] 2024/11/18 - 12:49:56 | 404 |    6.852685ms |    36.72.61.205 | DELETE   "/layers/816"
[GIN] 2024/11/18 - 12:49:56 | 200 |    7.367573ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:57 | 200 |  1.067761602s |    36.72.61.205 | DELETE   "/layers/817"
[GIN] 2024/11/18 - 12:49:57 | 404 |  231.231548ms |    36.72.61.205 | DELETE   "/layers/817"
[GIN] 2024/11/18 - 12:49:57 | 200 |    6.047394ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:58 | 404 |    3.712473ms |    36.72.61.205 | DELETE   "/layers/817"
[GIN] 2024/11/18 - 12:49:59 | 200 |  398.898834ms |    36.72.61.205 | DELETE   "/layers/818"
[GIN] 2024/11/18 - 12:49:59 | 200 |    5.883131ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:49:59 | 404 |    3.992983ms |    36.72.61.205 | DELETE   "/layers/818"
[GIN] 2024/11/18 - 12:50:00 | 200 |   47.540128ms |    36.72.61.205 | DELETE   "/layers/819"
[GIN] 2024/11/18 - 12:50:00 | 200 |    5.480586ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:01 | 200 |   63.275769ms |    36.72.61.205 | DELETE   "/layers/820"
[GIN] 2024/11/18 - 12:50:01 | 200 |    7.661856ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:02 | 200 |   66.149541ms |    36.72.61.205 | DELETE   "/layers/821"
[GIN] 2024/11/18 - 12:50:02 | 200 |    5.580088ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:03 | 200 |  947.532427ms |    36.72.61.205 | DELETE   "/layers/822"
[GIN] 2024/11/18 - 12:50:03 | 404 |  150.614069ms |    36.72.61.205 | DELETE   "/layers/822"
[GIN] 2024/11/18 - 12:50:04 | 200 |      5.0709ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:04 | 200 |   66.133453ms |    36.72.61.205 | DELETE   "/layers/823"
[GIN] 2024/11/18 - 12:50:04 | 200 |    5.478155ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:05 | 200 |   88.646264ms |    36.72.61.205 | DELETE   "/layers/824"
[GIN] 2024/11/18 - 12:50:05 | 200 |    5.392113ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:06 | 200 |   99.235889ms |    36.72.61.205 | DELETE   "/layers/825"
[GIN] 2024/11/18 - 12:50:06 | 200 |     1.36635ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:07 | 200 |   78.761496ms |    36.72.61.205 | DELETE   "/layers/826"
[GIN] 2024/11/18 - 12:50:07 | 200 |   11.977443ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:07 | 200 |   76.586491ms |    36.72.61.205 | DELETE   "/layers/827"
[GIN] 2024/11/18 - 12:50:08 | 200 |    5.344213ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:08 | 200 |   71.854523ms |    36.72.61.205 | DELETE   "/layers/828"
[GIN] 2024/11/18 - 12:50:08 | 200 |    5.344853ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:09 | 200 |   45.752897ms |    36.72.61.205 | DELETE   "/layers/829"
[GIN] 2024/11/18 - 12:50:09 | 200 |    5.246132ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:10 | 200 |   42.004817ms |    36.72.61.205 | DELETE   "/layers/830"
[GIN] 2024/11/18 - 12:50:10 | 200 |    1.255687ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:11 | 200 |   40.426841ms |    36.72.61.205 | DELETE   "/layers/831"
[GIN] 2024/11/18 - 12:50:11 | 200 |    6.886829ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:11 | 200 |   72.463305ms |    36.72.61.205 | DELETE   "/layers/832"
[GIN] 2024/11/18 - 12:50:11 | 200 |    4.865758ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:12 | 200 |   70.422207ms |    36.72.61.205 | DELETE   "/layers/833"
[GIN] 2024/11/18 - 12:50:12 | 200 |    1.305724ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:12 | 200 |   66.129685ms |    36.72.61.205 | DELETE   "/layers/834"
[GIN] 2024/11/18 - 12:50:13 | 200 |    5.055183ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:13 | 200 |   91.851097ms |    36.72.61.205 | DELETE   "/layers/835"
[GIN] 2024/11/18 - 12:50:13 | 200 |    1.482082ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:14 | 200 |   52.723874ms |    36.72.61.205 | DELETE   "/layers/836"
[GIN] 2024/11/18 - 12:50:14 | 200 |    1.705018ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:14 | 404 |    3.963241ms |    36.72.61.205 | DELETE   "/layers/836"
[GIN] 2024/11/18 - 12:50:15 | 200 |   54.727228ms |    36.72.61.205 | DELETE   "/layers/837"
[GIN] 2024/11/18 - 12:50:15 | 200 |     6.71238ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:16 | 200 |   42.213473ms |    36.72.61.205 | DELETE   "/layers/838"
[GIN] 2024/11/18 - 12:50:16 | 200 |    4.888564ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:16 | 200 |   68.553228ms |    36.72.61.205 | DELETE   "/layers/839"
[GIN] 2024/11/18 - 12:50:16 | 200 |    5.483009ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:17 | 200 |   42.312694ms |    36.72.61.205 | DELETE   "/layers/840"
[GIN] 2024/11/18 - 12:50:17 | 200 |    4.697467ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:17 | 200 |   45.703342ms |    36.72.61.205 | DELETE   "/layers/841"
[GIN] 2024/11/18 - 12:50:18 | 200 |     4.99353ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:18 | 200 |   60.465008ms |    36.72.61.205 | DELETE   "/layers/842"
[GIN] 2024/11/18 - 12:50:18 | 200 |    4.310412ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:19 | 200 |   54.708648ms |    36.72.61.205 | DELETE   "/layers/843"
[GIN] 2024/11/18 - 12:50:19 | 200 |     6.06266ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:19 | 200 |   42.377182ms |    36.72.61.205 | DELETE   "/layers/844"
[GIN] 2024/11/18 - 12:50:19 | 200 |    4.729175ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:20 | 200 |   48.873166ms |    36.72.61.205 | DELETE   "/layers/845"
[GIN] 2024/11/18 - 12:50:20 | 200 |    1.092017ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:20 | 200 |   60.362647ms |    36.72.61.205 | DELETE   "/layers/846"
[GIN] 2024/11/18 - 12:50:20 | 200 |    4.459175ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:21 | 200 |   53.474223ms |    36.72.61.205 | DELETE   "/layers/847"
[GIN] 2024/11/18 - 12:50:21 | 200 |    1.161238ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:21 | 200 |   37.561311ms |    36.72.61.205 | DELETE   "/layers/848"
[GIN] 2024/11/18 - 12:50:22 | 200 |    1.058068ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:22 | 200 |   45.992332ms |    36.72.61.205 | DELETE   "/layers/849"
[GIN] 2024/11/18 - 12:50:22 | 200 |    3.500584ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:23 | 200 |   32.987296ms |    36.72.61.205 | DELETE   "/layers/850"
[GIN] 2024/11/18 - 12:50:23 | 200 |    4.407197ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:23 | 200 |   44.619223ms |    36.72.61.205 | DELETE   "/layers/851"
[GIN] 2024/11/18 - 12:50:23 | 200 |    3.839299ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:24 | 200 |    48.45291ms |    36.72.61.205 | DELETE   "/layers/852"
[GIN] 2024/11/18 - 12:50:24 | 200 |    4.172322ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:24 | 200 |   50.473007ms |    36.72.61.205 | DELETE   "/layers/853"
[GIN] 2024/11/18 - 12:50:25 | 200 |    4.192188ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:25 | 200 |   40.292256ms |    36.72.61.205 | DELETE   "/layers/854"
[GIN] 2024/11/18 - 12:50:25 | 200 |    1.619862ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:26 | 200 |   48.013007ms |    36.72.61.205 | DELETE   "/layers/855"
[GIN] 2024/11/18 - 12:50:26 | 200 |    4.097933ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:26 | 200 |   42.177643ms |    36.72.61.205 | DELETE   "/layers/856"
[GIN] 2024/11/18 - 12:50:26 | 200 |    4.001267ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:27 | 200 |   47.138276ms |    36.72.61.205 | DELETE   "/layers/857"
[GIN] 2024/11/18 - 12:50:27 | 200 |    1.543814ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:27 | 204 |      14.829µs |    36.72.61.205 | OPTIONS  "/layers/858"
[GIN] 2024/11/18 - 12:50:27 | 200 |   47.833309ms |    36.72.61.205 | DELETE   "/layers/858"
[GIN] 2024/11/18 - 12:50:28 | 200 |    4.094107ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:28 | 404 |      1.0504ms |    36.72.61.205 | DELETE   "/layers/858"
[GIN] 2024/11/18 - 12:50:28 | 204 |       5.455µs |    36.72.61.205 | OPTIONS  "/layers/859"
[GIN] 2024/11/18 - 12:50:29 | 200 |   50.891064ms |    36.72.61.205 | DELETE   "/layers/859"
[GIN] 2024/11/18 - 12:50:29 | 200 |    6.662516ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:29 | 204 |      17.025µs |    36.72.61.205 | OPTIONS  "/layers/860"
[GIN] 2024/11/18 - 12:50:29 | 200 |   43.868673ms |    36.72.61.205 | DELETE   "/layers/860"
[GIN] 2024/11/18 - 12:50:29 | 200 |    3.721682ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:30 | 204 |      15.592µs |    36.72.61.205 | OPTIONS  "/layers/861"
[GIN] 2024/11/18 - 12:50:30 | 200 |   51.010691ms |    36.72.61.205 | DELETE   "/layers/861"
[GIN] 2024/11/18 - 12:50:30 | 200 |     993.671µs |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:30 | 204 |       47.79µs |    36.72.61.205 | OPTIONS  "/layers/862"
[GIN] 2024/11/18 - 12:50:31 | 200 |   44.673426ms |    36.72.61.205 | DELETE   "/layers/862"
[GIN] 2024/11/18 - 12:50:31 | 200 |    3.741685ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:31 | 204 |       14.98µs |    36.72.61.205 | OPTIONS  "/layers/863"
[GIN] 2024/11/18 - 12:50:31 | 200 |   53.846049ms |    36.72.61.205 | DELETE   "/layers/863"
[GIN] 2024/11/18 - 12:50:31 | 200 |    2.400772ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:31 | 204 |      14.937µs |    36.72.61.205 | OPTIONS  "/layers/864"
[GIN] 2024/11/18 - 12:50:32 | 200 |    52.15823ms |    36.72.61.205 | DELETE   "/layers/864"
[GIN] 2024/11/18 - 12:50:32 | 200 |    3.857021ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:32 | 204 |       4.783µs |    36.72.61.205 | OPTIONS  "/layers/865"
[GIN] 2024/11/18 - 12:50:32 | 200 |   46.955499ms |    36.72.61.205 | DELETE   "/layers/865"
[GIN] 2024/11/18 - 12:50:32 | 200 |    3.738136ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:33 | 204 |      14.982µs |    36.72.61.205 | OPTIONS  "/layers/866"
[GIN] 2024/11/18 - 12:50:33 | 200 |   45.841579ms |    36.72.61.205 | DELETE   "/layers/866"
[GIN] 2024/11/18 - 12:50:33 | 200 |    3.741534ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:33 | 204 |       4.956µs |    36.72.61.205 | OPTIONS  "/layers/867"
[GIN] 2024/11/18 - 12:50:33 | 200 |   44.251576ms |    36.72.61.205 | DELETE   "/layers/867"
[GIN] 2024/11/18 - 12:50:33 | 200 |    4.241928ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:34 | 204 |       7.231µs |    36.72.61.205 | OPTIONS  "/layers/868"
[GIN] 2024/11/18 - 12:50:34 | 200 |   54.829863ms |    36.72.61.205 | DELETE   "/layers/868"
[GIN] 2024/11/18 - 12:50:34 | 200 |     2.36518ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:34 | 204 |      14.193µs |    36.72.61.205 | OPTIONS  "/layers/869"
[GIN] 2024/11/18 - 12:50:34 | 200 |   57.565985ms |    36.72.61.205 | DELETE   "/layers/869"
[GIN] 2024/11/18 - 12:50:34 | 200 |    3.629743ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:36 | 204 |      45.552µs |    36.72.61.205 | OPTIONS  "/layers/870"
[GIN] 2024/11/18 - 12:50:36 | 200 |    36.62067ms |    36.72.61.205 | DELETE   "/layers/870"
[GIN] 2024/11/18 - 12:50:36 | 200 |    3.440068ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:36 | 204 |      14.466µs |    36.72.61.205 | OPTIONS  "/layers/871"
[GIN] 2024/11/18 - 12:50:36 | 200 |   49.547851ms |    36.72.61.205 | DELETE   "/layers/871"
[GIN] 2024/11/18 - 12:50:37 | 404 |     3.88991ms |    36.72.61.205 | DELETE   "/layers/871"
[GIN] 2024/11/18 - 12:50:37 | 200 |    3.606677ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:37 | 204 |       8.087µs |    36.72.61.205 | OPTIONS  "/layers/872"
[GIN] 2024/11/18 - 12:50:37 | 200 |   56.305516ms |    36.72.61.205 | DELETE   "/layers/872"
[GIN] 2024/11/18 - 12:50:37 | 200 |    3.406757ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:38 | 204 |       7.342µs |    36.72.61.205 | OPTIONS  "/layers/873"
[GIN] 2024/11/18 - 12:50:41 | 200 |  2.637309732s |    36.72.61.205 | DELETE   "/layers/873"
[GIN] 2024/11/18 - 12:50:41 | 404 |  886.235304ms |    36.72.61.205 | DELETE   "/layers/873"
[GIN] 2024/11/18 - 12:50:41 | 404 |  1.957919504s |    36.72.61.205 | DELETE   "/layers/873"
[GIN] 2024/11/18 - 12:50:41 | 404 |   65.800341ms |    36.72.61.205 | DELETE   "/layers/873"
[GIN] 2024/11/18 - 12:50:41 | 200 |     1.78486ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:41 | 204 |      14.911µs |    36.72.61.205 | OPTIONS  "/layers/874"
[GIN] 2024/11/18 - 12:50:41 | 200 |  102.866425ms |    36.72.61.205 | DELETE   "/layers/874"
[GIN] 2024/11/18 - 12:50:41 | 404 |   93.303599ms |    36.72.61.205 | DELETE   "/layers/874"
[GIN] 2024/11/18 - 12:50:41 | 200 |    3.275923ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:42 | 204 |       6.457µs |    36.72.61.205 | OPTIONS  "/layers/875"
[GIN] 2024/11/18 - 12:50:42 | 200 |   89.972785ms |    36.72.61.205 | DELETE   "/layers/875"
[GIN] 2024/11/18 - 12:50:42 | 200 |     863.721µs |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:43 | 204 |        7.46µs |    36.72.61.205 | OPTIONS  "/layers/876"
[GIN] 2024/11/18 - 12:50:43 | 200 |   99.866922ms |    36.72.61.205 | DELETE   "/layers/876"
[GIN] 2024/11/18 - 12:50:43 | 200 |    3.217479ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:44 | 204 |       6.345µs |    36.72.61.205 | OPTIONS  "/layers/877"
[GIN] 2024/11/18 - 12:50:44 | 200 |  112.810388ms |    36.72.61.205 | DELETE   "/layers/877"
[GIN] 2024/11/18 - 12:50:44 | 200 |    4.028524ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:45 | 204 |        15.7µs |    36.72.61.205 | OPTIONS  "/layers/878"
[GIN] 2024/11/18 - 12:50:45 | 200 |  180.100816ms |    36.72.61.205 | DELETE   "/layers/878"
[GIN] 2024/11/18 - 12:50:45 | 200 |    1.772369ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:45 | 204 |      14.854µs |    36.72.61.205 | OPTIONS  "/layers/879"
[GIN] 2024/11/18 - 12:50:46 | 200 |  291.788451ms |    36.72.61.205 | DELETE   "/layers/879"
[GIN] 2024/11/18 - 12:50:46 | 200 |     842.837µs |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:46 | 204 |      15.162µs |    36.72.61.205 | OPTIONS  "/layers/880"
[GIN] 2024/11/18 - 12:50:47 | 200 |   452.67502ms |    36.72.61.205 | DELETE   "/layers/880"
[GIN] 2024/11/18 - 12:50:47 | 200 |    3.269462ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:47 | 404 |    5.172669ms |    36.72.61.205 | DELETE   "/layers/880"
[GIN] 2024/11/18 - 12:50:47 | 204 |      15.264µs |    36.72.61.205 | OPTIONS  "/layers/881"
[GIN] 2024/11/18 - 12:50:48 | 200 |   63.224398ms |    36.72.61.205 | DELETE   "/layers/881"
[GIN] 2024/11/18 - 12:50:48 | 200 |    3.201907ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:48 | 204 |       5.175µs |    36.72.61.205 | OPTIONS  "/layers/882"
[GIN] 2024/11/18 - 12:50:48 | 200 |   44.277825ms |    36.72.61.205 | DELETE   "/layers/882"
[GIN] 2024/11/18 - 12:50:48 | 200 |    3.052514ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:49 | 204 |      14.287µs |    36.72.61.205 | OPTIONS  "/layers/883"
[GIN] 2024/11/18 - 12:50:49 | 200 |    70.01189ms |    36.72.61.205 | DELETE   "/layers/883"
[GIN] 2024/11/18 - 12:50:49 | 200 |    1.260009ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:49 | 204 |      18.917µs |    36.72.61.205 | OPTIONS  "/layers/884"
[GIN] 2024/11/18 - 12:50:50 | 200 |   86.986476ms |    36.72.61.205 | DELETE   "/layers/884"
[GIN] 2024/11/18 - 12:50:50 | 200 |    3.017673ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:50 | 204 |      14.833µs |    36.72.61.205 | OPTIONS  "/layers/885"
[GIN] 2024/11/18 - 12:50:50 | 200 |   71.597369ms |    36.72.61.205 | DELETE   "/layers/885"
[GIN] 2024/11/18 - 12:50:51 | 200 |    2.898065ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:51 | 404 |    4.093686ms |    36.72.61.205 | DELETE   "/layers/885"
[GIN] 2024/11/18 - 12:50:51 | 204 |      15.524µs |    36.72.61.205 | OPTIONS  "/layers/886"
[GIN] 2024/11/18 - 12:50:52 | 200 |  925.725854ms |    36.72.61.205 | DELETE   "/layers/886"
[GIN] 2024/11/18 - 12:50:52 | 404 |   22.311879ms |    36.72.61.205 | DELETE   "/layers/886"
[GIN] 2024/11/18 - 12:50:53 | 200 |     2.84914ms |    36.72.61.205 | GET      "/layers?id=*"
[GIN] 2024/11/18 - 12:50:53 | 204 |      14.533µs |    36.72.61.205 | OPTIONS  "/layers/887"
